ID,Name,Update Email,Phone,Address,City,State,Website,License ID,Source Link
9666,TULSA HERBAL CLINIC LLC,TULSAHERBALCLINIC@GMAIL.COM,918-922-9511,"TULSA,TULSA,74110 OK",TULSA,OK,,DAAA-VYPE-XC2A,https://oklahoma.gov/content/dam/ok/en/omma/docs/business-lists/omma_growers_list.pdf
9667,"BLOOMERS DISPENSARY AND SUNDRIES, LLC",BLOOMERSDISPENSARY@GMAIL.COM,918-760-2418,"TULSA,TULSA,74112 OK",TULSA,OK,,DAAA-4KBE-VFVS,https://oklahoma.gov/content/dam/ok/en/omma/docs/business-lists/omma_growers_list.pdf
9668,C'LEVEL CANNABIS,CLEVELCANNABIS@GMAIL.COM,405-537-2754,"TULSA,OKLAHOMA,74112 OK",TULSA,OK,,DAAA-TYSE-QFRB,https://oklahoma.gov/content/dam/ok/en/omma/docs/business-lists/omma_growers_list.pdf
9669,DIMEBAG LLC,STEVESOUKIEH@GMAIL.COM,918-521-3913,"TULSA,TULSA,74112 OK",TULSA,OK,,DAAA-N1ET- BJ3D,https://oklahoma.gov/content/dam/ok/en/omma/docs/business-lists/omma_growers_list.pdf
9670,"FORT APACHE ENTERPRISES, INC.",MIKE4TULSA@GMAIL.COM,918-902-3600,"TULSA,TULSA,74112 OK",TULSA,OK,,DAAA-EYPK-YOYS,https://oklahoma.gov/content/dam/ok/en/omma/docs/business-lists/omma_growers_list.pdf
9671,"HAPPY DISPENSARIES, INC.",CARTER_TULSA@YAHOO.COM,918-232-4754,"TULSA,TULSA,74112 OK",TULSA,OK,,DAAA-EKLY-2SVI,https://oklahoma.gov/content/dam/ok/en/omma/docs/business-lists/omma_growers_list.pdf
9672,HEADQUARTERS 66 DISPENSARY,CEJR1975@GMAIL.COM,918-991-9310,"TULSA,TULSA,74112 OK",TULSA,OK,,DAAA-4134-6AUD,https://oklahoma.gov/content/dam/ok/en/omma/docs/business-lists/omma_growers_list.pdf
9673,JASON MCLAUGHLIN,JASON@REDEYE420.COM,918-955-5020,"TULSA,TULSA,74112 OK",TULSA,OK,WWW.REDEYE420.COM,DAAA- E1R0-XYRH,https://oklahoma.gov/content/dam/ok/en/omma/docs/business-lists/omma_growers_list.pdf
9674,"LEVEL420, LLC",ROKLYKTHAT@MSN.COM,918-277-4218,"TULSA,TULSA,74112 OK",TULSA,OK,,DAAA-416G-MRJT,https://oklahoma.gov/content/dam/ok/en/omma/docs/business-lists/omma_growers_list.pdf
9675,MAGIC LEAF LLC,TOWERSJORDAN21@YAHOO.COM,918-613-4421,"TULSA,TULSA,74112 OK",TULSA,OK,,DAAA-EYG9-TFQF,https://oklahoma.gov/content/dam/ok/en/omma/docs/business-lists/omma_growers_list.pdf
9676,SKY HIGH TULSA,SKYHIGHTULSA@GMAIL.COM,918-282-5565,"TULSA,TULSA,74112 OK",TULSA,OK,,DAAA-K08G-LP2B,https://oklahoma.gov/content/dam/ok/en/omma/docs/business-lists/omma_growers_list.pdf
9677,STONE AGE MEDS LLC,KATHY@STONEAGEMEDS.COM,206-427-8666,"TULSA,TULSA,74112 OK",TULSA,OK,WWW.STONEAGEMEDS.COM,DAAA-0H13- 9WGO,https://oklahoma.gov/content/dam/ok/en/omma/docs/business-lists/omma_growers_list.pdf
9678,THE GREEN ROOM AT JOE'S VAPE SHOP,THEGREENROOMATJOESVAPESHOP@GMAIL.COM,918-237-9006,"TULSA,TULSA,74112 OK",TULSA,OK,,DAAA-4YKY-CSS D,https://oklahoma.gov/content/dam/ok/en/omma/docs/business-lists/omma_growers_list.pdf
9679,THE GROOVY CATS LLC,TURNERTD@COX.NET,918-630-5293,"TULSA,TULSA,74112 OK",TULSA,OK,,DAAA-VY6X-BCLO,https://oklahoma.gov/content/dam/ok/en/omma/docs/business-lists/omma_growers_list.pdf
9680,THE MARY MIND DISPENSARY INC,KAMEKCOGREEN@YAHOO.COM,918-730-1609,"TULSA,TULSA,74112 OK",TULSA,OK,,DAAA-EIDN-M4JG,https://oklahoma.gov/content/dam/ok/en/omma/docs/business-lists/omma_growers_list.pdf
9681,TKR ENTERPRISE LLC,TONY@OKHARVESTHEALTH.COM,918-407-3740,"TULSA,TULSA,74112 OK",TULSA,OK,WWW.OKHARVESTHEALTH.COM,DAAA-VYD5-7RKD,https://oklahoma.gov/content/dam/ok/en/omma/docs/business-lists/omma_growers_list.pdf
9682,TULSA CANNABIS COMPANY LLC,OCAMPOS0424@GMAIL.COM,316-393-6430,"TULSA,TULSA,74112 OK",TULSA,OK,,DAAA-EJC9-4GFI,https://oklahoma.gov/content/dam/ok/en/omma/docs/business-lists/omma_growers_list.pdf
9683,"VVR ENTERPRISES, LLC",BILL@VERDE420.COM,940-648-5263,"TULSA,TULSA,74112 OK",TULSA,OK,WWW.VERDE420.COM,DAAA-4YP D-T3DH,https://oklahoma.gov/content/dam/ok/en/omma/docs/business-lists/omma_growers_list.pdf
9684,"3 LEAFS DISPENSARY, LLC",3LEAFS2019@GMAIL.COM,918-922-4718,"TULSA,TULSA,74115 OK",TULSA,OK,,DAAA-EJNZ-2COE,https://oklahoma.gov/content/dam/ok/en/omma/docs/business-lists/omma_growers_list.pdf
9685,BLAZIN' B'S,INFO@BLAZINBS.COM,918-340-7185,"TULSA,TULSA,74115 OK",TULSA,OK,WWW.BLAZINBS.COM,DAAA-S5LG-4PRP,https://oklahoma.gov/content/dam/ok/en/omma/docs/business-lists/omma_growers_list.pdf
9686,CROYBL17 LIMITED LIABILITY COMPANY,HOUSEOFBUD17@GMAIL.COM,918-232-2478,"TULSA,TULSA,74115 OK",TULSA,OK,,DAAA-41BK-0GUL,https://oklahoma.gov/content/dam/ok/en/omma/docs/business-lists/omma_growers_list.pdf
9687,GREENWAY DISPENSARY LLC,WARRENTURNER0924@ICLOUD.COM,918-998-7230,"TULSA,TULSA,74115 OK",TULSA,OK,,DAAA-NYG2- RAW3,https://oklahoma.gov/content/dam/ok/en/omma/docs/business-lists/omma_growers_list.pdf
9688,LOVELIGHT CANNABIS LLC,BAN_ONE@ATT.NET,405-623-0901,"TULSA,TULSA,74115 OK",TULSA,OK,,DAAA-4YRN-7QGY,https://oklahoma.gov/content/dam/ok/en/omma/docs/business-lists/omma_growers_list.pdf
9689,"OKLAFLORA, LLC",RYAN.WIMPEE@GMAIL.COM,303-902-2871,"TULSA,TULSA,74115 OK",TULSA,OK,,DAAA-4YW2-MFI4,https://oklahoma.gov/content/dam/ok/en/omma/docs/business-lists/omma_growers_list.pdf
9690,PRETTY BUDS LLC,PRETTYBUDS1@GMAIL.COM,918-978-2591,"TULSA,OKLAHOMA,74115 OK",TULSA,OK,,DAAA-4JJ1-0YF4,https://oklahoma.gov/content/dam/ok/en/omma/docs/business-lists/omma_growers_list.pdf
9691,THE GRASS STATION LLC,THEGRASSSTATION4207@GMAIL.COM,918-645-5027,"TULSA,TULSA,74115 OK",TULSA,OK,,DAAA-VKH3-JQV8,https://oklahoma.gov/content/dam/ok/en/omma/docs/business-lists/omma_growers_list.pdf
9692,"COVEY RISE, LLC",BROOKE@THEWELLNESSPHARM.COM,918-607-9600,"TULSA,ADAIR,74120 OK",TULSA,OK,WWW.THEWELLNESSPHARM.COM,DAAA-VYHB- OGYW,https://oklahoma.gov/content/dam/ok/en/omma/docs/business-lists/omma_growers_list.pdf
9693,F5 MED LLC,BONNIECALDWELL@F5IND.COM,539-867-1877,"TULSA,TULSA,74120 OK",TULSA,OK,WWW.F5IND.COM,DAAA-EJAO- WHGM,https://oklahoma.gov/content/dam/ok/en/omma/docs/business-lists/omma_growers_list.pdf
9694,"FIRE TREE MARKET, LLC",OTHERSIDEINVESTMENTS@GMAIL.COM,918-576-8271,"TULSA,TULSA,74120 OK",TULSA,OK,,DAAA-4K6E-6WTR,https://oklahoma.gov/content/dam/ok/en/omma/docs/business-lists/omma_growers_list.pdf
9695,"HERBAL JUNCTION MARKET, LLC",RANDY@KINDLOVEOK.COM,918-851-8508,"TULSA,TULSA,74120 OK",TULSA,OK,WWW.KINDLOVEOK.COM,DAAA-VK9M- VSTW,https://oklahoma.gov/content/dam/ok/en/omma/docs/business-lists/omma_growers_list.pdf
9696,LADY JANE'S NATURALS LLC,LADYJANESNATURALS@GMAIL.COM,539-302-4562,"TULSA,TULSA,74120 OK",TULSA,OK,,DAAA-EKW2-J1US,https://oklahoma.gov/content/dam/ok/en/omma/docs/business-lists/omma_growers_list.pdf
9697,"SATIVA SAVVY, INC.",UFN.OKLA@GMAIL.COM,281-660-7803,"TULSA,TULSA,74120 OK",TULSA,OK,,DAAA- N1L4-KLW C,https://oklahoma.gov/content/dam/ok/en/omma/docs/business-lists/omma_growers_list.pdf
9698,"THE FLOWER SHOP DISPENSARY, LLC",JENNIFERS@THEFLOWERSHOPDISPENSARY.COM,918-625-9591,"TULSA,TULSA,74120 OK",TULSA,OK,WWW.THEFLOWERSHOPDISPENSARY.COM,DAAA-4JY G-IUOY,https://oklahoma.gov/content/dam/ok/en/omma/docs/business-lists/omma_growers_list.pdf
9699,"THE GREEN DOOR TULSA, LLC",HIGHESTCALIBUR.OK@GMAIL.COM,206-578-0507,"TULSA,TULSA,74120 OK",TULSA,OK,,DAAA-4YX0-07EW,https://oklahoma.gov/content/dam/ok/en/omma/docs/business-lists/omma_growers_list.pdf
9700,TJD NATURAL SUPPLEMENTS LLC,DONNARUNDO@YAHOO.COM,918-830-4986,"TULSA,TULSA,74120 OK",TULSA,OK,,DAAA-N1CP-PWIP,https://oklahoma.gov/content/dam/ok/en/omma/docs/business-lists/omma_growers_list.pdf
9701,TWC GROUP LLC,KATHY@TOKENWELLNESS.COM,206-427-8666,"TULSA,TULSA,74120 OK",TULSA,OK,WWW.TOKENWELLNESS.COM,DAAA-ALB9-0BHL,https://oklahoma.gov/content/dam/ok/en/omma/docs/business-lists/omma_growers_list.pdf
9702,WPC DISPENSARY LLC,JEFFH@3DOCS.NET,918-576-6443,"TULSA,TULSA,74120 OK",TULSA,OK,WWW.3DOCS.NET,DAAA-VCCL-GUT0,https://oklahoma.gov/content/dam/ok/en/omma/docs/business-lists/omma_growers_list.pdf
9703,"918 BUDS MEDICAL MARIJUANA DISPENSARY, LLC",THOMASTOWING33@YAHOO.COM,918-428-1097,"TULSA,TULSA,74126 OK",TULSA,OK,,DAAA-N1J1-JY9V,https://oklahoma.gov/content/dam/ok/en/omma/docs/business-lists/omma_growers_list.pdf
9704,GIBBS GREEN DELIVERY SERVICE INC,OFFICEMAIL@GIBBSGREENDELIVERY.COM,918-551-7387,"TULSA,TULSA,74126 OK",TULSA,OK,WWW.GIBBSGREENDELIVERY.COM,DAAA-E1AI-ABNY,https://oklahoma.gov/content/dam/ok/en/omma/docs/business-lists/omma_growers_list.pdf
9705,PREMIUM CANNABIS PLUG LLC,PREMIUMCPLUG@GMAIL.COM,918-764-8332,"TULSA,TULSA,74126 OK",TULSA,OK,,DAAA-N1QU-PXZO,https://oklahoma.gov/content/dam/ok/en/omma/docs/business-lists/omma_growers_list.pdf
9706,TMD LLC,TMD74126@GMAIL.COM,918-230-3111,"TULSA,TULSA,74126 OK",TULSA,OK,,DAAA-NJCQ-KFBH,https://oklahoma.gov/content/dam/ok/en/omma/docs/business-lists/omma_growers_list.pdf
9707,JAKE'S BEYOND BUD,JENNAULRICH@YAHOO.COM,918-438-4400,"TULSA,TULSA,74127 OK",TULSA,OK,,DAAA-VJMY-AVHZ,https://oklahoma.gov/content/dam/ok/en/omma/docs/business-lists/omma_growers_list.pdf
9708,MO TREES DISPENSARY LLC,MOTREESDISPO@GMAIL.COM,918-852-6902,"TULSA,TULSA,74127 OK",TULSA,OK,,DAAA-FK89-SWTF,https://oklahoma.gov/content/dam/ok/en/omma/docs/business-lists/omma_growers_list.pdf
9709,"THE HIGHER CSOCIETY, LLC.",CSOCIETY918@GMAIL.COM,918-808-6024,"TULSA,TULSA,74127 OK",TULSA,OK,,DAAA-KIYL-LKB6,https://oklahoma.gov/content/dam/ok/en/omma/docs/business-lists/omma_growers_list.pdf
9710,UPTOWN WELLNESS CORPORATION,420.UPTOWN.WELLNESS@GMAIL.COM,918-892-1961,"TULSA,TULSA,74127 OK",TULSA,OK,,DAAA-4KEA-G8SD,https://oklahoma.gov/content/dam/ok/en/omma/docs/business-lists/omma_growers_list.pdf
9711,EUFLORIA LLC,EDANGLER2002@YAHOO.COM,918-504-6439,"TULSA,TULSA,74128 OK",TULSA,OK,,DAAA-VYPH-MEEE,https://oklahoma.gov/content/dam/ok/en/omma/docs/business-lists/omma_growers_list.pdf
9712,HASHTAG DISPENSARY,DMXYOOJ@GMAIL.COM,918-829-6792,"TULSA,TULSA,74128 OK",TULSA,OK,,DAAA-HAVR- B1PW,https://oklahoma.gov/content/dam/ok/en/omma/docs/business-lists/omma_growers_list.pdf
9713,918 BUDS MEDICAL MARIJUANA DISPENSARY LLC,BUDS918@YAHOO.COM,918-373-5159,"TULSA,TULSA,74129 OK",TULSA,OK,,DAAA-EZI4-8LQZ,https://oklahoma.gov/content/dam/ok/en/omma/docs/business-lists/omma_growers_list.pdf
9714,"APCO CURE, LLC",FORD@APCOMEDICAL.COM,213-454-1856,"TULSA,TULSA,74129 OK",TULSA,OK,WWW.APCOMEDICAL.COM,DAAA-EYQ4-QU1U,https://oklahoma.gov/content/dam/ok/en/omma/docs/business-lists/omma_growers_list.pdf
9715,AROMATICS LLC,TWANAKIDS@HOTMAIL.COM,918-378-3503,"TULSA,TULSA,74129 OK",TULSA,OK,,DAAA-VKXC-WETB,https://oklahoma.gov/content/dam/ok/en/omma/docs/business-lists/omma_growers_list.pdf
9716,MAMA JANES JUNGLE LLC,MAMAJANESJUNGLE@GMAIL.COM,310-484-4045,"TULSA,TULSA,74129 OK",TULSA,OK,,DAAA-AH4T-0ZZA,https://oklahoma.gov/content/dam/ok/en/omma/docs/business-lists/omma_growers_list.pdf
9717,RELEAF MEDICAL DISPENSARY LLC,CAMCUE2020@GMAIL.COM,918-986-0605,"TULSA,TULSA,74129 OK",TULSA,OK,,DAAA-JOHO-J1DU,https://oklahoma.gov/content/dam/ok/en/omma/docs/business-lists/omma_growers_list.pdf
9718,TULSA TREE HOUSE INC,TULSATREEHOUSE@GMAIL.COM,918-361-9810,"TULSA,TULSA,74130 OK",TULSA,OK,,DAAA-EJ0L-0A13,https://oklahoma.gov/content/dam/ok/en/omma/docs/business-lists/omma_growers_list.pdf
9719,AKUI INDUSTRIES INC,VSPRAGUE2@GMAIL.COM,918-830-8689,"TULSA,CREEK,74131 OK",TULSA,OK,,DAAA-VKK8-KZWF,https://oklahoma.gov/content/dam/ok/en/omma/docs/business-lists/omma_growers_list.pdf
9720,CHIEF FARMS DISPENSARY LLC,HUNTER@CAKE-CANNABIS.COM,510-333-1586,"TULSA,CREEK,74131 OK",TULSA,OK,WWW.CAKE-CANNABIS.COM,DAAA-V1RB-KRKN,https://oklahoma.gov/content/dam/ok/en/omma/docs/business-lists/omma_growers_list.pdf
9721,MARY JANE 918,MARYJANES918@YAHOO.COM,918-734-1386,"TULSA,CREEK,74131 OK",TULSA,OK,,DAAA-4KQP-XEHX,https://oklahoma.gov/content/dam/ok/en/omma/docs/business-lists/omma_growers_list.pdf
9722,OKIESMOKE.COM DISPENSARY INC,AUGUST@POEBOYSSALVAGE.COM,918-313-8705,"TULSA,TULSA,74131 OK",TULSA,OK,WWW.POEBOYSSALVAGE.COM,DAAA-VZFB-CEH0,https://oklahoma.gov/content/dam/ok/en/omma/docs/business-lists/omma_growers_list.pdf
9723,GERALD SANDERS,SAPULPA.CHIEFTAIN@YAHOO.COM,918-378-6366,"TULSA,TULSA,74132 OK",TULSA,OK,,DAAA-NJW9-T0Q6,https://oklahoma.gov/content/dam/ok/en/omma/docs/business-lists/omma_growers_list.pdf
9724,PREMIUM LEAF LLC,ALOCKE00@GMAIL.COM,310-773-1244,"TULSA,CREEK,74132 OK",TULSA,OK,,DAAA-PEGV-C9U6,https://oklahoma.gov/content/dam/ok/en/omma/docs/business-lists/omma_growers_list.pdf
9725,"B&E PARAGON, LLC",EFREIJ22@YAHOO.COM,702-957-3796,"TULSA,TULSA,74133 OK",TULSA,OK,,DAAA-HOVD- POWF,https://oklahoma.gov/content/dam/ok/en/omma/docs/business-lists/omma_growers_list.pdf
9726,CENTRAL PURP LLC,CHRIS@CENTRALPURP.COM,405-618-9224,"TULSA,TULSA,74133 OK",TULSA,OK,WWW.CENTRALPURP.COM,DAAA- E1N6-KE0Y,https://oklahoma.gov/content/dam/ok/en/omma/docs/business-lists/omma_growers_list.pdf
9727,"CONNOISSEUR CANNABIS, LLC",OKCONNOISSEUR@GMAIL.COM,918-863-4445,"TULSA,TULSA,74133 OK",TULSA,OK,,DAAA-TXIA-63L4,https://oklahoma.gov/content/dam/ok/en/omma/docs/business-lists/omma_growers_list.pdf
9728,DR Z LEAF LLC,INFO@DRZLEAF.COM,918-401-0895,"TULSA,TULSA,74133 OK",TULSA,OK,WWW.DRZLEAF.COM,DAAA-E1E1- FZW Q,https://oklahoma.gov/content/dam/ok/en/omma/docs/business-lists/omma_growers_list.pdf
9729,GEMINI MEDICAL EQUIPMENT LLC,JOELLEN@WHITEBUFFALOTULSA.COM,918-845-5558,"TULSA,TULSA,74133 OK",TULSA,OK,WWW.WHITEBUFFALOTULSA.COM,DAAA-VEJ8-I49N,https://oklahoma.gov/content/dam/ok/en/omma/docs/business-lists/omma_growers_list.pdf
9730,GREENCRAFT LLC,CARL.GREENCRAFT@GMAIL.COM,918-639-8419,"TULSA,TULSA,74133 OK",TULSA,OK,,DAAA-EJ4W-7SD7,https://oklahoma.gov/content/dam/ok/en/omma/docs/business-lists/omma_growers_list.pdf
9731,JOMBOS ISLAND STYLE DISPENSARY RX LLC,JOMBOSDISPENSARYLLC@GMAIL.COM,972-439-2795,"TULSA,TULSA,74133 OK",TULSA,OK,,DAAA- DTLO- KMTZ,https://oklahoma.gov/content/dam/ok/en/omma/docs/business-lists/omma_growers_list.pdf
9732,"SCISSORTAIL DISPENSARY, LLC",KEN.GROTH@SCISSORTAILDISPENSARYLLC.COM,918-230-7570,"TULSA,TULSA,74133 OK",TULSA,OK,WWW.SCISSORTAILDISPENSARYLLC.COM,DAAA-E1XB-U06K,https://oklahoma.gov/content/dam/ok/en/omma/docs/business-lists/omma_growers_list.pdf
9733,SS ORGANICS INC,SOUTHSIDECANNABISTULSA@GMAIL.COM,918-957-5303,"TULSA,TULSA,74133 OK",TULSA,OK,,DAAA-EJQZ-0JFR,https://oklahoma.gov/content/dam/ok/en/omma/docs/business-lists/omma_growers_list.pdf
9734,THE FIRE STATION LLC,MISSBIZNESS1999@GMAIL.COM,424-343-9546,"TULSA,TULSA,74133 OK",TULSA,OK,,DAAA-NKCX-Z4LA,https://oklahoma.gov/content/dam/ok/en/omma/docs/business-lists/omma_growers_list.pdf
9735,DOCTOR GREEN LABS LLC,PAUL@DOCTORGREENUSA.COM,918-287-7825,"TULSA,TULSA,74134 OK",TULSA,OK,WWW.DOCTORGREENUSA.COM,DAAA-4JX7-GSEP,https://oklahoma.gov/content/dam/ok/en/omma/docs/business-lists/omma_growers_list.pdf
9736,"ORO GROUP, INC.",MIDWESTPREMIER918@GMAIL.COM,918-919-1912,"TULSA,TULSA,74134 OK",TULSA,OK,,DAAA-OUQZ-KJYG,https://oklahoma.gov/content/dam/ok/en/omma/docs/business-lists/omma_growers_list.pdf
9737,"GREEN MEDS PLUS, L.L.C.",GREENMEDSPLUS@GMAIL.COM,918-639-6504,"TULSA,TULSA,74135 OK",TULSA,OK,,DAAA-E1BO-HFSY,https://oklahoma.gov/content/dam/ok/en/omma/docs/business-lists/omma_growers_list.pdf
9738,"MEDICINAL LIFE HEADQUARTERS, LLC",MEDLIFEHQ@GMAIL.COM,918-442-5855,"TULSA,TULSA,74135 OK",TULSA,OK,,DAAA-HJI7-JJUV,https://oklahoma.gov/content/dam/ok/en/omma/docs/business-lists/omma_growers_list.pdf
9739,TWISTED ROOTS DISPENSARY LLC,TULSATWISTEDROOTS@GMAIL.COM,918-998-4476,"TULSA,TULSA,74135 OK",TULSA,OK,,DAAA-XN NY-XXQ9,https://oklahoma.gov/content/dam/ok/en/omma/docs/business-lists/omma_growers_list.pdf
9740,DRAGON LILY DISPENSARY LLC,DURANGO.VENTURES.OK@GMAIL.COM,281-608-6800,"TULSA,TULSA,74136 OK",TULSA,OK,,DAAA-WWS1- WW1N,https://oklahoma.gov/content/dam/ok/en/omma/docs/business-lists/omma_growers_list.pdf
9741,"JMMJ, LLC",JAMARTIN1976@YAHOO.COM,918-408-7377,"TULSA,TULSA,74136 OK",TULSA,OK,,DAAA-ZSGI-AHPL,https://oklahoma.gov/content/dam/ok/en/omma/docs/business-lists/omma_growers_list.pdf
9742,RE-UP LLC,REUPDISPENSARY@GMAIL.COM,918-946-4588,"TULSA,TULSA,74136 OK",TULSA,OK,,DAAA-EJYD-S1OB,https://oklahoma.gov/content/dam/ok/en/omma/docs/business-lists/omma_growers_list.pdf
9743,TOP SHELF STOCK,JENNF810@GMAIL.COM,214-290-2384,"TULSA,TULSA,74136 OK",TULSA,OK,,DAAA-NJAM-GGF6,https://oklahoma.gov/content/dam/ok/en/omma/docs/business-lists/omma_growers_list.pdf
9744,918 ELEVATE LLC,IRONJUNKIE2011@GMAIL.COM,620-515-6269,"TULSA,TULSA,74137 OK",TULSA,OK,,DAAA-V1CJ-YJ9E,https://oklahoma.gov/content/dam/ok/en/omma/docs/business-lists/omma_growers_list.pdf
9745,A-Z DISPENSARY,AZDISPENSARYTULSA@GMAIL.COM,918-852-2108,"TULSA,TULSA,74137 OK",TULSA,OK,,DAAA-MOPH-ZNJ2,https://oklahoma.gov/content/dam/ok/en/omma/docs/business-lists/omma_growers_list.pdf
9746,"WHOLE LEAF OKLAHOMA, LLC",INFO@WHOLELEAF.NET,918-373-0711,"TULSA,TULSA,74137 OK",TULSA,OK,WWW.WHOLELEAF.NET,DAAA-VKKY-YUTR,https://oklahoma.gov/content/dam/ok/en/omma/docs/business-lists/omma_growers_list.pdf
9747,BUILDABRICK LLC,DNICE121506@GMAIL.COM,918-813-8352,"TULSA,TULSA,74145 OK",TULSA,OK,,DAAA-VJF5-HGJJ,https://oklahoma.gov/content/dam/ok/en/omma/docs/business-lists/omma_growers_list.pdf
9748,CANDASCENT CANNABIS LLC,KAY.SACH01@GMAIL.COM,917-530-8757,"TULSA,TULSA,74145 OK",TULSA,OK,,DAAA-NJFF-JWSV,https://oklahoma.gov/content/dam/ok/en/omma/docs/business-lists/omma_growers_list.pdf
9749,CANNABIS EMPORIUM DISPENSARY LLC,RANALEGACY@GMAIL.COM,918-740-1088,"TULSA,TULSA,74145 OK",TULSA,OK,,DAAA-EKWV- MUYJ,https://oklahoma.gov/content/dam/ok/en/omma/docs/business-lists/omma_growers_list.pdf
9750,"CANNAFLOWERS FARMS, LLC",PAPPU926@GMAIL.COM,201-707-8705,"TULSA,TULSA,74145 OK",TULSA,OK,,DAAA-V1VR-VZQH,https://oklahoma.gov/content/dam/ok/en/omma/docs/business-lists/omma_growers_list.pdf
9751,GRAVITY,M-LAM@LIVE.COM,918-960-4575,"TULSA,TULSA,74145 OK",TULSA,OK,,DAAA-41LY-IZH8,https://oklahoma.gov/content/dam/ok/en/omma/docs/business-lists/omma_growers_list.pdf
9752,GREEN COUNTRY HEALTH INITIATIVE LLC,CODYJMCCOY@GMAIL.COM,918-902-8002,"TULSA,TULSA,74145 OK",TULSA,OK,,DAAA-EKJP-D3DH,https://oklahoma.gov/content/dam/ok/en/omma/docs/business-lists/omma_growers_list.pdf
9753,HEMP USA LLC,FREDGMS@YAHOO.COM,918-695-6855,"TULSA,TULSA,74145 OK",TULSA,OK,,DAAA-EJGT-FKVU,https://oklahoma.gov/content/dam/ok/en/omma/docs/business-lists/omma_growers_list.pdf
9754,MEMORIAL DRIVE DISPENSARY LLC,INFO@MEMDRIVEDISPENSARY.COM,918-639-4159,"TULSA,TULSA,74145 OK",TULSA,OK,WWW.MEMDRIVEDISPENSARY.COM,DAAA- NKTR-GXPR,https://oklahoma.gov/content/dam/ok/en/omma/docs/business-lists/omma_growers_list.pdf
9755,NATURE CURES LLC,NATURECURESTULSA@GMAIL.COM,918-551-7885,"TULSA,TULSA,74145 OK",TULSA,OK,,DAAA-4J43-P1W9,https://oklahoma.gov/content/dam/ok/en/omma/docs/business-lists/omma_growers_list.pdf
9756,ONE LOVE WELLNESS INC,ONELOVEWELLNESSLLC@GMAIL.COM,918-240-3130,"TULSA,TULSA,74145 OK",TULSA,OK,,DAAA-N1NN-UYU5,https://oklahoma.gov/content/dam/ok/en/omma/docs/business-lists/omma_growers_list.pdf
9757,PEACEFUL RELEAF LLC,FITNESFRK6@COX.NET,918-261-2354,"TULSA,TULSA,74145 OK",TULSA,OK,,DAAA-4JBP-8NGW,https://oklahoma.gov/content/dam/ok/en/omma/docs/business-lists/omma_growers_list.pdf
9758,PURA LLC,PURACANNABISCOLLECTIVE@GMAIL.COM,918-856-2411,"TULSA,TULSA,74145 OK",TULSA,OK,,DAAA-EKOO-OH9I,https://oklahoma.gov/content/dam/ok/en/omma/docs/business-lists/omma_growers_list.pdf
9759,PUSH CANNABIS,C.AARON500@GMAIL.COM,918-327-3589,"TULSA,TULSA,74145 OK",TULSA,OK,,DAAA-TIM3-MFZO,https://oklahoma.gov/content/dam/ok/en/omma/docs/business-lists/omma_growers_list.pdf
9760,T-TOWN MEDICAL MARIJUANA DISPENSARY INC,RIPOCKRUS@YAHOO.COM,918-688-3247,"TULSA,TULSA,74145 OK",TULSA,OK,,DAAA-VYAA-PQOB,https://oklahoma.gov/content/dam/ok/en/omma/docs/business-lists/omma_growers_list.pdf
9761,THE GAME OF CLONES LLC,THEGAMEOFCLONESLLC@GMAIL.COM,918-606-0546,"TULSA,TULSA,74145 OK",TULSA,OK,,DAAA-4YDB-YEDF,https://oklahoma.gov/content/dam/ok/en/omma/docs/business-lists/omma_growers_list.pdf
9762,"THE GREEN GOAT DISPENSARY, LLC",SCOTT@TULLYLAWFIRM.NET,918-845-1874,"TULSA,TULSA,74145 OK",TULSA,OK,WWW.TULLYLAWFIRM.NET,DAAA-41LC-SOOO,https://oklahoma.gov/content/dam/ok/en/omma/docs/business-lists/omma_growers_list.pdf
9763,"UK HASH, LLC",KATNAP@FRII.COM,970-834-8610,"TULSA,TULSA,74145 OK",TULSA,OK,WWW.FRII.COM,DAAA-NJCF-3HIE,https://oklahoma.gov/content/dam/ok/en/omma/docs/business-lists/omma_growers_list.pdf
9764,"YOUNG BUDZ, LLC",YOUNGBUDZLLC@GMAIL.COM,918-924-1068,"TULSA,TULSA,74145 OK",TULSA,OK,,DAAA-VJ7J-VHL7,https://oklahoma.gov/content/dam/ok/en/omma/docs/business-lists/omma_growers_list.pdf
9765,J & J BUDS AND DISPENSARY LLP,JSCASEY88@GMAIL.COM,918-630-2775,"TULSA,TULSA,74146 OK",TULSA,OK,,DAAA-4JYI-KHUS,https://oklahoma.gov/content/dam/ok/en/omma/docs/business-lists/omma_growers_list.pdf
9766,"MEDIJUANA PHARM, LLC",HARDY.MEDIJUANA@GMAIL.COM,918-695-2924,"TULSA,TULSA,74146 OK",TULSA,OK,,DAAA-NYOG- 4NCO,https://oklahoma.gov/content/dam/ok/en/omma/docs/business-lists/omma_growers_list.pdf
9767,MELLOW MOUNTAIN CORP,MELLOWMOUNTAIN@YAHOO.COM,918-815-0451,"TULSA,TULSA,74146 OK",TULSA,OK,,DAAA-N1AX-UVXT,https://oklahoma.gov/content/dam/ok/en/omma/docs/business-lists/omma_growers_list.pdf
